company_name	industry_large_code	industry_large_name	industry_mid_code	industry_mid_name
디에이치엘코리아	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
엘지유플러스	I12	통신·케이블·네트워크·보안	I12-1	통신사업자(MNO/MVNO)·케이블·ISP
효산의료재단안양샘병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
미정	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
에프앤유신용정보	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
롯데알미늄	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
에스케이핀크스	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
더케이텍	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
영풍	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
도이치모터스	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
희림건축	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
애드파마	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
수산그룹	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
웰릭스렌탈	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
삼양데이타시스템	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
동양생명	I17	금융 – 보험	I17-1	생명보험
대한광통신	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
링네트	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
한국후지필름일렉트로닉머티리얼즈	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
하이리빙	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
도화엔지니어링	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
에스케이이앤에스	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
아이티센	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
티와이엠	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
이마트24	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
디에이인포메이션	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
에스케이경영경제연구소	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
디엠씨	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
교보문고	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
다산네트웍솔루션즈	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
진인프라	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
지오영	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
디티앤씨	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
에이치에이엠씨	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
나이스피앤아이	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
메타넷티플랫폼	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
한국평가데이터	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
겐슬러	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
윌앤비전	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
성우하이텍	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
비지에프	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
아성테크노	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
고려특수선재	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
복정제형	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
티엘아이	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
두산건설	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
엠비씨플레이비	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
카카오페이손해보험	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
대동	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
다우데이타	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
세아특수강	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
아센텍	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
반얀트리	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
블룸비스타호텔앤컨퍼런스	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
유수로지스틱스	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
몬스먼트	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
비에이티로스만스	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
씨제이웰케어	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
데이타솔루션	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
한유	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
정원엔시스	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
아주큐엠에스	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
매일홀딩스	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
삼기	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
현대무벡스	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
한국후지쯔	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
포스코와이드	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
에이치엘홀딩스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
카펙발레오	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
시몬스	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
보령	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
보령엘엔지터미널	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
아이넷뱅크	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
현대아이에스씨	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
엔에이치엔케이씨피	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
효성티앤에스	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
포스코플로우	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
신풍제약	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
해태제과	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
쿠콘	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
인크로스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
바잉스퀘어	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
대림비앤코	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
천재교과서	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
현대자동차그룹	I04	자동차·모빌리티·부품·타이어	I04-1	완성차·모빌리티 OEM
딜리버리엔	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
엔이능률	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
스마일게이트엔터테인먼트	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
서진산업	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
프리드라이프	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
케이에프씨코리아	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
상아프론테크	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
케이티커머스	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
오토플러스	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
한국경제티브이	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
태양금속공업	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
엔브이에이치코리아	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
미래에셋생명	I17	금융 – 보험	I17-1	생명보험
동화일렉트로라이트	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
지에스넷비전	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
매일방송	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
씨에스리더	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
유안에이치알	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
라이온코리아	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
한국휴렛팩커드	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
노브랜드	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
이지바이오	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
웹젠	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
토니모리	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
점포라인	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
동아출판	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
오픈소스컨설팅	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
스크린에이치디코리아	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
삼성전자디에스	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
디에스알	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
넵튠	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
엘엑스엠엠에이	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
알보젠코리아	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
한솔피엔에스	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
애피어코리아	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
아이티아이즈	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
에스티인터내셔널	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
도요엔지니어링코리아	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
이수건설	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
에코마케팅	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
한국보그워너티에스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
이트머스	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
법무법인 율촌	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
아이아이컴바인드	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
포커스미디어코리아	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
하나마이크론	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
서울국제학교	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
평화이즈	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
케이씨씨정보통신	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
농협홍삼	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
이랜드파크	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
에이블씨엔씨	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
서울대학교병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
하이프라자	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
에스피씨인재개발원	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
중앙일보엠앤피	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
제뉴원사이언스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
쌍용씨앤이	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
일진글로벌홀딩스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
하나증권	I16	금융 – 증권·자산운용·투자은행	I16-1	증권사·브로커리지·IB
에실로코리아	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
덴티움	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
국도화인켐	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
이랜드월드	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
하이엠솔루텍	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
케이지케미칼	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
세방	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
하이랜드이노베이션	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
알텐코리아	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
부광약품	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
이씨스	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
풀무원아이엔	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
에스엠브랜드마케팅	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
삼성전자인재원	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
동원그룹	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
일성건설	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
모트렉스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
케이앤웍스	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
피엔에스	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
한국투자부동산신탁	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
굿리치	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
면사랑	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
인타임즈인	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
와이티엔	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
선진	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
라이온브리지테크놀로지스코리아	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
홍이블리	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
세코	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
남광토건	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
동일고무벨트	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
세아창원특수강	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
울산알루미늄	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
링크프라이스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
현대중공업그룹일퍼센트나눔재단	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
한화첨단소재	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
퍼시스홀딩스	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
피더블유씨컨설팅	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
한국폴리아세탈	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
엠지신용정보	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
에쓰푸드	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
피케이에프서현회계법인	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
파카코리아	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
동국산업	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
케이엠헬스케어	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
레이언스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
대원미디어	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
유한화학	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
에이온코리아보험중개	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
이벤트플랜트	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
그로들	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
ddd	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
릴리코리아	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
디엘그룹	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
한국자산신탁	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
제트에프삭스코리아	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
대동도어	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
비엠더블유코리아	I04	자동차·모빌리티·부품·타이어	I04-1	완성차·모빌리티 OEM
브룩스오토메이션아시아	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
피니아코리아	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
에프에스티	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
교보자산신탁	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
에프에프지디엠씨	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
엠에이치파워시스템즈코리아	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
블랜	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
엠에이치앤코	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
한온시스템	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
미래로시스템	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
아주스틸	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
미래나노텍	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
한국유미코아촉매	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
유라코퍼레이션	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
메가젠	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
에스비비테크	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
한솔인티큐브	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
dd	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
넷마블	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
그랜드하얏트서울	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
노보 노디스크제약	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
애경특수도료	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
삼진제약	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
에이아이지코리아	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
스탠다드차타드은행	I15	금융 – 은행·저축은행	I15-1	시중·지방·인터넷은행
해커스교육그룹	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
드림랩스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
씨젠의료재단	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
동화세상에듀코	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
테라펙스	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
당근	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-1	포털·검색·SNS·커뮤니티·웹툰·웹소설
한국호야렌즈	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
한국필립모리스	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
시높시스코리아	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
제주반도체	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
비티에스서울	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
존슨앤존슨	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
세아제강	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
하나에프앤아이	I18	금융 – 카드·캐피탈·핀테크·지주	I18-1	카드·캐피탈·리스·할부·대부
코오롱모빌리티그룹	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
에스케이마이써니	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
코스맥스	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
유진기업	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
코맥스	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
삼성바이오에피스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
부산이앤이	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
지에스피	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
씨플랫폼	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
서연	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
한국요꼬가와전기	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
한화오션디지털	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
롯데이노베이트	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
제이브이엠	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
사람인	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
디엔에스씨	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
한우리	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
와이즈와이어즈	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
메타넷	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
